order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2023-158218,44693,44696,Alyssa Crouse,Wilson Jones,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Corporate,Office Supplies,Binders,Central,77041,Houston,Texas,United States,0.8,-53.072,4,34.24,-1.55
US-2023-158218,44693,44696,Alyssa Crouse,Fellowes,Fellowes Bankers Box Stor/Drawer Steel Plus,Corporate,Office Supplies,Storage,Central,77041,Houston,Texas,United States,0.2,-15.99,5,127.92,-0.125
US-2023-100748,44694,44701,Ross Baird,Universal,Self-Adhesive Address Labels for Typewriters by Universal,Home Office,Office Supplies,Labels,West,94110,San Francisco,California,United States,0,27.4856,8,58.48,0.47
US-2023-104318,44694,44699,Frank Hawley,Fellowes,Fellowes Basic Home/Office Series Surge Protectors,Corporate,Office Supplies,Appliances,South,37064,Franklin,Tennessee,United States,0.2,2.3364,2,20.768,0.1125
US-2023-137785,44694,44698,Mick Hernandez,Office Star,Office Star - Mesh Screen back chair with Vinyl seat,Home Office,Furniture,Chairs,East,19140,Philadelphia,Pennsylvania,United States,0.3,-124.431,5,458.43,-0.271428571
US-2023-149048,44694,44698,Brian Moss,Ibico,Ibico Hi-Tech Manual Binding System,Corporate,Office Supplies,Binders,Central,47201,Columbus,Indiana,United States,0,411.7365,3,914.97,0.45
US-2023-149048,44694,44698,Brian Moss,Tyvek,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Corporate,Office Supplies,Envelopes,Central,47201,Columbus,Indiana,United States,0,81.432,2,180.96,0.45
US-2023-149048,44694,44698,Brian Moss,Hammermil,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Corporate,Office Supplies,Paper,Central,47201,Columbus,Indiana,United States,0,7.3206,3,14.94,0.49
US-2023-149048,44694,44698,Brian Moss,Tennsco,Tennsco 6- and 18-Compartment Lockers,Corporate,Office Supplies,Storage,Central,47201,Columbus,Indiana,United States,0,95.4612,2,530.34,0.18
US-2023-149048,44694,44698,Brian Moss,Plantronics,Plantronics Calisto P620-M USB Wireless Speakerphone System,Corporate,Technology,Phones,Central,47201,Columbus,Indiana,United States,0,158.7519,3,587.97,0.27
US-2023-161655,44694,44699,Carl Weiss,GBC,GBC Twin Loop Wire Binding Elements,Home Office,Office Supplies,Binders,East,19711,Newark,Delaware,United States,0,149.76,9,299.52,0.5
US-2023-115546,44695,44699,Amy Hunt,Other,X-Rack File for Hanging Folders,Consumer,Office Supplies,Storage,East,10035,New York City,New York,United States,0,5.8708,2,22.58,0.26
US-2023-115546,44695,44699,Amy Hunt,Other,Google Nexus 5,Consumer,Technology,Phones,East,10035,New York City,New York,United States,0,134.9925,3,539.97,0.25
US-2023-129357,44695,44700,Ken Black,Xerox,Xerox 1917,Corporate,Office Supplies,Paper,West,98103,Seattle,Washington,United States,0,206.8893,9,440.19,0.47
US-2023-129357,44695,44700,Ken Black,Martin-Yale,Martin-Yale Premier Letter Opener,Corporate,Office Supplies,Supplies,West,98103,Seattle,Washington,United States,0,1.932,5,64.4,0.03
US-2023-133361,44695,44698,Anthony Jacobs,Office Star,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Corporate,Furniture,Chairs,East,21215,Baltimore,Maryland,United States,0,23.5764,2,261.96,0.09
US-2023-133361,44695,44698,Anthony Jacobs,Other,"OIC #2 Pencils, Medium Soft",Corporate,Office Supplies,Art,East,21215,Baltimore,Maryland,United States,0,1.0904,2,3.76,0.29
US-2023-133361,44695,44698,Anthony Jacobs,Prang,Prang Colored Pencils,Corporate,Office Supplies,Art,East,21215,Baltimore,Maryland,United States,0,6.615,5,14.7,0.45
US-2023-133361,44695,44698,Anthony Jacobs,Other,"Eberhard Faber 3 1/2"" Golf Pencils",Corporate,Office Supplies,Art,East,21215,Baltimore,Maryland,United States,0,9.3,5,37.2,0.25
US-2023-133361,44695,44698,Anthony Jacobs,Avery,Avery 505,Corporate,Office Supplies,Labels,East,21215,Baltimore,Maryland,United States,0,37,5,74,0.5
US-2023-133361,44695,44698,Anthony Jacobs,Belkin,Belkin F8E887 USB Wired Ergonomic Keyboard,Corporate,Technology,Accessories,East,21215,Baltimore,Maryland,United States,0,18.8937,3,89.97,0.21
US-2023-133641,44695,44702,Eva Jacobs,Other,Fashion Color Clasp Envelopes,Consumer,Office Supplies,Envelopes,South,39503,Gulfport,Mississippi,United States,0,23.8581,9,48.69,0.49
US-2023-143686,44695,44695,Pauline Johnson,Eldon,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Consumer,Furniture,Furnishings,West,92704,Santa Ana,California,United States,0,6.2152,2,18.28,0.34
US-2023-143686,44695,44695,Pauline Johnson,Razer,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Consumer,Technology,Accessories,West,92704,Santa Ana,California,United States,0,601.9699,7,1399.93,0.43
US-2023-154872,44695,44699,Darren Powers,Other,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Consumer,Office Supplies,Binders,East,44105,Cleveland,Ohio,United States,0.7,-46.536,5,58.17,-0.8
US-2023-154872,44695,44699,Darren Powers,Avery,Avery 502,Consumer,Office Supplies,Labels,East,44105,Cleveland,Ohio,United States,0.2,1.764,2,5.04,0.35
US-2023-154872,44695,44699,Darren Powers,Xerox,Xerox 19,Consumer,Office Supplies,Paper,East,44105,Cleveland,Ohio,United States,0.2,7.745,1,24.784,0.3125
US-2023-161774,44695,44696,Greg Tran,Global,Global Commerce Series Low-Back Swivel/Tilt Chairs,Consumer,Furniture,Chairs,Central,77041,Houston,Texas,United States,0.3,-12.849,5,899.43,-0.014285714
US-2023-161774,44695,44696,Greg Tran,Newell,Newell 309,Consumer,Office Supplies,Art,Central,77041,Houston,Texas,United States,0.2,5.775,5,46.2,0.125
US-2023-161774,44695,44696,Greg Tran,Xerox,Xerox 1936,Consumer,Office Supplies,Paper,Central,77041,Houston,Texas,United States,0.2,16.1838,3,47.952,0.3375
US-2023-161774,44695,44696,Greg Tran,Xerox,Xerox 1937,Consumer,Office Supplies,Paper,Central,77041,Houston,Texas,United States,0.2,26.9024,2,76.864,0.35
US-2023-161774,44695,44696,Greg Tran,Other,PayAnywhere Card Reader,Consumer,Technology,Phones,Central,77041,Houston,Texas,United States,0.2,0.6993,1,7.992,0.0875
US-2023-102414,44696,44699,Joseph Airdo,Avery,Avery Durable Slant Ring Binders,Consumer,Office Supplies,Binders,West,85023,Phoenix,Arizona,United States,0.7,-3.168,2,4.752,-0.666666667
US-2023-102414,44696,44699,Joseph Airdo,Universal,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Consumer,Office Supplies,Paper,West,85023,Phoenix,Arizona,United States,0.2,5.6376,3,15.552,0.3625
US-2023-102414,44696,44699,Joseph Airdo,Logitech,"Logitech B530 USB Headset - headset - Full size, Binaural",Consumer,Technology,Phones,West,85023,Phoenix,Arizona,United States,0.2,2.5893,1,29.592,0.0875
US-2023-110604,44696,44701,Jason Fortune-,SAFCO,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Consumer,Furniture,Chairs,West,98103,Seattle,Washington,United States,0.2,4.2624,2,42.624,0.1
US-2023-110604,44696,44701,Jason Fortune-,SAFCO,SAFCO Arco Folding Chair,Consumer,Furniture,Chairs,West,98103,Seattle,Washington,United States,0.2,24.858,1,220.96,0.1125
US-2023-110604,44696,44701,Jason Fortune-,Other,24-Hour Round Wall Clock,Consumer,Furniture,Furnishings,West,98103,Seattle,Washington,United States,0,17.1828,2,39.96,0.43
US-2023-152569,44696,44701,Joy Daniels,Xerox,Xerox 1880,Consumer,Office Supplies,Paper,Central,60653,Chicago,Illinois,United States,0.2,19.1376,2,56.704,0.3375
US-2023-152569,44696,44701,Joy Daniels,Other,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Consumer,Technology,Phones,Central,60653,Chicago,Illinois,United States,0.2,3.475,2,11.12,0.3125
US-2023-166576,44697,44699,John Murray,SAFCO,"SAFCO Commercial Wire Shelving, Black",Consumer,Office Supplies,Storage,East,44312,Akron,Ohio,United States,0.2,-55.256,2,221.024,-0.25
US-2023-112536,44699,44704,Susan Gilcrest,Avery,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Corporate,Office Supplies,Binders,Central,78501,Mcallen,Texas,United States,0.8,-3.2934,1,1.996,-1.65
US-2023-112536,44699,44704,Susan Gilcrest,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Corporate,Office Supplies,Binders,Central,78501,Mcallen,Texas,United States,0.8,-10.6547,7,6.874,-1.55
US-2023-112536,44699,44704,Susan Gilcrest,Other,Plastic Stacking Crates & Casters,Corporate,Office Supplies,Storage,Central,78501,Mcallen,Texas,United States,0.2,0.6696,2,8.928,0.075
US-2023-112865,44699,44703,Brosina Hoffman,KeyTronic,KeyTronic KT800P2 - Keyboard - Black,Consumer,Technology,Accessories,East,19140,Philadelphia,Pennsylvania,United States,0.2,-0.9012,3,36.048,-0.025
US-2023-117401,44699,44703,Paul Prost,Avanti,Avanti 1.7 Cu. Ft. Refrigerator,Home Office,Office Supplies,Appliances,Central,65807,Springfield,Missouri,United States,0,197.9208,7,706.86,0.28
US-2023-117401,44699,44703,Paul Prost,Universal,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Home Office,Office Supplies,Binders,Central,65807,Springfield,Missouri,United States,0,20.7312,7,43.19,0.48
US-2023-117401,44699,44703,Paul Prost,Motorola,Motorola HK250 Universal Bluetooth Headset,Home Office,Technology,Phones,Central,65807,Springfield,Missouri,United States,0,2.299,5,114.95,0.02
US-2023-117863,44699,44704,Toby Swindell,Master Caster,"Master Caster Door Stop, Large Neon Orange",Consumer,Furniture,Furnishings,East,10024,New York City,New York,United States,0,6.2608,2,14.56,0.43
US-2023-117863,44699,44704,Toby Swindell,Acco,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Consumer,Office Supplies,Binders,East,10024,New York City,New York,United States,0.2,1.0287,1,3.048,0.3375
US-2023-121643,44699,44701,Adrian Barton,Other,Aastra 6757i CT Wireless VoIP phone,Consumer,Technology,Phones,West,97206,Portland,Oregon,United States,0.2,38.7792,2,344.704,0.1125
US-2023-155642,44699,44703,Brendan Murry,C-Line,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Corporate,Furniture,Furnishings,Central,60653,Chicago,Illinois,United States,0.6,-0.9933,1,1.892,-0.525
US-2023-155642,44699,44703,Brendan Murry,Other,Flat Face Poster Frame,Corporate,Furniture,Furnishings,Central,60653,Chicago,Illinois,United States,0.6,-10.1736,3,22.608,-0.45
US-2023-159464,44699,44700,Todd Boyes,Hon,Hon 4-Shelf Metal Bookcases,Corporate,Furniture,Bookcases,South,30328,Sandy Springs,Georgia,United States,0,75.735,3,302.94,0.25
US-2023-159464,44699,44700,Todd Boyes,Acco,"Acco Six-Outlet Power Strip, 4' Cord Length",Corporate,Office Supplies,Appliances,South,30328,Sandy Springs,Georgia,United States,0,4.4824,2,17.24,0.26
US-2023-159464,44699,44700,Todd Boyes,Poly,Poly Designer Cover & Back,Corporate,Office Supplies,Binders,South,30328,Sandy Springs,Georgia,United States,0,54.6912,6,113.94,0.48
US-2023-159464,44699,44700,Todd Boyes,Other,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Corporate,Technology,Phones,South,30328,Sandy Springs,Georgia,United States,0,15.6375,5,34.75,0.45
US-2023-159464,44699,44700,Todd Boyes,Apple,Apple EarPods with Remote and Mic,Corporate,Technology,Phones,South,30328,Sandy Springs,Georgia,United States,0,15.6744,2,55.98,0.28
US-2023-100048,44700,44705,Roland Schwarz,Bionaire,Bionaire Personal Warm Mist Humidifier/Vaporizer,Corporate,Office Supplies,Appliances,East,10550,Mount Vernon,New York,United States,0,109.7226,6,281.34,0.39
US-2023-100048,44700,44705,Roland Schwarz,Logitech,Logitech Wireless Performance Mouse MX for PC and Mac,Corporate,Technology,Accessories,East,10550,Mount Vernon,New York,United States,0,113.9886,3,299.97,0.38
US-2023-100048,44700,44705,Roland Schwarz,Nortel,Nortel Meridian M3904 Professional Digital phone,Corporate,Technology,Phones,East,10550,Mount Vernon,New York,United States,0,89.3142,2,307.98,0.29
US-2023-108700,44700,44704,Patrick Jones,Things To Do,Things To Do Today Spiral Book,Corporate,Office Supplies,Paper,Central,61107,Rockford,Illinois,United States,0.2,13.7808,6,38.016,0.3625
US-2023-113530,44700,44702,Becky Castell,Other,"Situations Contoured Folding Chairs, 4/Set",Home Office,Furniture,Chairs,West,94109,San Francisco,California,United States,0.2,42.588,12,681.408,0.0625
US-2023-113530,44700,44702,Becky Castell,Newell,Newell 314,Home Office,Office Supplies,Art,West,94109,San Francisco,California,United States,0,1.395,1,5.58,0.25
US-2023-113530,44700,44702,Becky Castell,Newell,Newell 310,Home Office,Office Supplies,Art,West,94109,San Francisco,California,United States,0,1.0208,2,3.52,0.29
US-2023-113530,44700,44702,Becky Castell,SanDisk,SanDisk Cruzer 64 GB USB Flash Drive,Home Office,Technology,Accessories,West,94109,San Francisco,California,United States,0,10.896,1,36.32,0.3
US-2023-120607,44700,44700,John Castell,TOPS,Tops White Computer Printout Paper,Consumer,Office Supplies,Paper,South,30318,Atlanta,Georgia,United States,0,91.9508,4,195.64,0.47
US-2023-122077,44700,44706,Jason Fortune-,Avery,Avery 491,Consumer,Office Supplies,Labels,Central,75023,Plano,Texas,United States,0.2,4.2952,4,13.216,0.325
US-2023-122077,44700,44706,Jason Fortune-,Jabra,Jabra Supreme Plus Driver Edition Headset,Consumer,Technology,Phones,Central,75023,Plano,Texas,United States,0.2,9.5992,1,95.992,0.1
US-2023-127803,44700,44704,Neil Ducich,Wilson Jones,Wilson Jones Four-Pocket Poly Binders,Corporate,Office Supplies,Binders,South,35810,Huntsville,Alabama,United States,0,12.8184,4,26.16,0.49
US-2023-138975,44700,44704,Shahid Collister,O'Sullivan,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Consumer,Furniture,Bookcases,South,30318,Atlanta,Georgia,United States,0,374.6286,9,1628.82,0.23
US-2023-138975,44700,44704,Shahid Collister,Xerox,Xerox 1945,Consumer,Office Supplies,Paper,South,30318,Atlanta,Georgia,United States,0,140.5957,7,286.93,0.49
US-2023-138975,44700,44704,Shahid Collister,Kingston,Kingston Digital DataTraveler 32GB USB 2.0,Consumer,Technology,Accessories,South,30318,Atlanta,Georgia,United States,0,4.068,4,67.8,0.06
US-2023-138975,44700,44704,Shahid Collister,Nokia,Nokia Lumia 925,Consumer,Technology,Phones,South,30318,Atlanta,Georgia,United States,0,98.2722,3,377.97,0.26
US-2023-145702,44700,44705,Adam Hart,Office Star,Office Star - Mesh Screen back chair with Vinyl seat,Corporate,Furniture,Chairs,South,37918,Knoxville,Tennessee,United States,0.2,-35.3646,3,314.352,-0.1125
US-2023-145702,44700,44705,Adam Hart,Xerox,Xerox 1949,Corporate,Office Supplies,Paper,South,37918,Knoxville,Tennessee,United States,0.2,10.1094,7,27.888,0.3625
US-2023-147998,44700,44705,Sue Ann Reed,GBC,GBC Twin Loop Wire Binding Elements,Consumer,Office Supplies,Binders,West,95123,San Jose,California,United States,0.2,49.92,5,133.12,0.375
US-2023-153787,44700,44704,Annie Thurman,Belkin,Belkin Premiere Surge Master II 8-outlet surge protector,Consumer,Office Supplies,Appliances,West,98115,Seattle,Washington,United States,0,28.1764,2,97.16,0.29
US-2023-111332,44701,44703,Nat Carroll,Binney & Smith,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Consumer,Office Supplies,Art,Central,58103,Fargo,North Dakota,United States,0,7.095,10,21.5,0.33
US-2023-111332,44701,44703,Nat Carroll,BIC,"BIC Brite Liner Highlighters, Chisel Tip",Consumer,Office Supplies,Art,Central,58103,Fargo,North Dakota,United States,0,8.2944,4,25.92,0.32
US-2023-111332,44701,44703,Nat Carroll,Boston,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Consumer,Office Supplies,Art,Central,58103,Fargo,North Dakota,United States,0,35.6238,3,131.94,0.27
US-2023-111332,44701,44703,Nat Carroll,Other,Staples,Consumer,Office Supplies,Fasteners,Central,58103,Fargo,North Dakota,United States,0,3.4827,3,7.41,0.47
US-2023-111332,44701,44703,Nat Carroll,Fellowes,Fellowes High-Stak Drawer Files,Consumer,Office Supplies,Storage,Central,58103,Fargo,North Dakota,United States,0,162.0948,4,704.76,0.23
US-2023-149468,44701,44701,Allen Rosenblatt,Other,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Corporate,Office Supplies,Binders,Central,48183,Trenton,Michigan,United States,0,19.8144,2,41.28,0.48
US-2023-166688,44701,44707,Rick Duston,Fellowes,Fellowes Basic Home/Office Series Surge Protectors,Consumer,Office Supplies,Appliances,West,89115,Las Vegas,Nevada,United States,0,18.821,5,64.9,0.29
US-2023-166688,44701,44707,Rick Duston,Wilson Jones,Wilson Jones Impact Binders,Consumer,Office Supplies,Binders,West,89115,Las Vegas,Nevada,United States,0.2,3.0044,2,8.288,0.3625
US-2023-166688,44701,44707,Rick Duston,Motorola,Motorola L703CM,Consumer,Technology,Phones,West,89115,Las Vegas,Nevada,United States,0.2,70.1955,9,1123.128,0.0625
US-2023-166695,44701,44705,Chuck Clark,Global,"Global Geo Office Task Chair, Gray",Home Office,Furniture,Chairs,West,90712,Lakewood,California,United States,0.2,-97.176,8,518.272,-0.1875
US-2023-166695,44701,44705,Chuck Clark,GE,G.E. Halogen Desk Lamp Bulbs,Home Office,Furniture,Furnishings,West,90712,Lakewood,California,United States,0,3.3504,1,6.98,0.48
US-2023-166695,44701,44705,Chuck Clark,Okidata,Okidata B400 Printer,Home Office,Technology,Machines,West,90712,Lakewood,California,United States,0.2,38.61,1,343.2,0.1125
US-2023-167899,44702,44707,John Grady,Luxo,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Corporate,Furniture,Furnishings,East,13021,Auburn,New York,United States,0,72.807,5,520.05,0.14
US-2023-167899,44702,44707,John Grady,Bulldog,Bulldog Table or Wall-Mount Pencil Sharpener,Corporate,Office Supplies,Art,East,13021,Auburn,New York,United States,0,5.2113,3,17.97,0.29
US-2023-130106,44703,44707,Vicky Freymann,Newell,Newell 350,Home Office,Office Supplies,Art,West,94109,San Francisco,California,United States,0,2.8536,3,9.84,0.29
US-2023-130106,44703,44707,Vicky Freymann,Newell,Newell 333,Home Office,Office Supplies,Art,West,94109,San Francisco,California,United States,0,0.7228,1,2.78,0.26
US-2023-150595,44703,44707,Laurel Elliston,Other,High-Back Leather Manager's Chair,Consumer,Furniture,Chairs,Central,60653,Chicago,Illinois,United States,0.3,-54.5958,2,181.986,-0.3
US-2023-150595,44703,44707,Laurel Elliston,Avery,"Avery Durable Slant Ring Binders, No Labels",Consumer,Office Supplies,Binders,Central,60653,Chicago,Illinois,United States,0.8,-2.6268,2,1.592,-1.65
US-2023-150595,44703,44707,Laurel Elliston,Acme,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Office Supplies,Supplies,Central,60653,Chicago,Illinois,United States,0.2,2.5137,3,22.344,0.1125
US-2023-151127,44703,44706,Rob Lucas,Sanford,SANFORD Major Accent Highlighters,Consumer,Office Supplies,Art,West,90049,Los Angeles,California,United States,0,18.8328,7,49.56,0.38
US-2023-153080,44703,44706,Eric Hoffmann,Maxell,"Maxell 74 Minute CDR, 10/Pack",Consumer,Technology,Accessories,West,90008,Los Angeles,California,United States,0,25.3302,7,68.46,0.37
US-2023-164042,44704,44708,Ken Lonsdale,Acco,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Consumer,Office Supplies,Appliances,Central,77095,Houston,Texas,United States,0.8,-46.716,5,18.32,-2.55
US-2023-164042,44704,44708,Ken Lonsdale,Storex,Storex Dura Pro Binders,Consumer,Office Supplies,Binders,Central,77095,Houston,Texas,United States,0.8,-1.9602,1,1.188,-1.65
US-2023-164042,44704,44708,Ken Lonsdale,OIC,OIC Thumb-Tacks,Consumer,Office Supplies,Fasteners,Central,77095,Houston,Texas,United States,0.2,0.6156,2,1.824,0.3375
US-2023-164042,44704,44708,Ken Lonsdale,Tennsco,Tennsco Commercial Shelving,Consumer,Office Supplies,Storage,Central,77095,Houston,Texas,United States,0.2,-11.5938,3,48.816,-0.2375
US-2023-167003,44704,44710,Vivek Sundaresam,Lesro,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Consumer,Furniture,Tables,West,90036,Los Angeles,California,United States,0.2,-6.4233,3,171.288,-0.0375
US-2023-112473,44706,44713,Jeremy Lonsdale,Iris,"Iris 3-Drawer Stacking Bin, Black",Consumer,Office Supplies,Storage,Central,77070,Houston,Texas,United States,0.2,-11.2806,3,50.136,-0.225
US-2023-120168,44706,44706,Trudy Brown,Eldon,Eldon 200 Class Desk Accessories,Consumer,Furniture,Furnishings,East,10009,New York City,New York,United States,0,6.0288,3,18.84,0.32
US-2023-120168,44706,44706,Trudy Brown,GBC,GBC DocuBind P100 Manual Binding Machine,Consumer,Office Supplies,Binders,East,10009,New York City,New York,United States,0.2,207.475,5,663.92,0.3125
US-2023-120168,44706,44706,Trudy Brown,Acco,Acco Hot Clips Clips to Go,Consumer,Office Supplies,Fasteners,East,10009,New York City,New York,United States,0,1.4805,1,3.29,0.45
US-2023-120168,44706,44706,Trudy Brown,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Consumer,Technology,Accessories,East,10009,New York City,New York,United States,0,13.2,8,120,0.11
US-2023-161088,44706,44710,Mick Hernandez,Other,Recycled Easel Ring Binders,Home Office,Office Supplies,Binders,South,31907,Columbus,Georgia,United States,0,13.428,2,29.84,0.45
US-2023-107853,44707,44712,Carlos Daly,Xerox,Xerox 201,Consumer,Office Supplies,Paper,West,92054,Oceanside,California,United States,0,6.2208,2,12.96,0.48
US-2023-123687,44707,44710,Kimberly Carter,Belkin,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Corporate,Office Supplies,Appliances,South,40214,Louisville,Kentucky,United States,0,62.532,3,208.44,0.3
US-2023-123687,44707,44710,Kimberly Carter,Martin-Yale,Martin-Yale Premier Letter Opener,Corporate,Office Supplies,Supplies,South,40214,Louisville,Kentucky,United States,0,0.7728,2,25.76,0.03
US-2023-152968,44707,44711,Bryan Mills,Verbatim,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Consumer,Technology,Accessories,South,22801,Harrisonburg,Virginia,United States,0,6.924,2,23.08,0.3
US-2023-116897,44708,44710,James Galang,Eldon,"Eldon 400 Class Desk Accessories, Black Carbon",Consumer,Furniture,Furnishings,West,83201,Pocatello,Idaho,United States,0,14.7,4,35,0.42
US-2023-116897,44708,44710,James Galang,Fellowes,Fellowes Stor/Drawer Steel Plus Storage Drawers,Consumer,Office Supplies,Storage,West,83201,Pocatello,Idaho,United States,0,28.629,5,477.15,0.06
US-2023-116897,44708,44710,James Galang,Nokia,Nokia Lumia 925,Consumer,Technology,Phones,West,83201,Pocatello,Idaho,United States,0.2,22.6782,3,302.376,0.075
US-2023-132297,44708,44714,Dianna Wilson,Other,Binding Machine Supplies,Home Office,Office Supplies,Binders,South,40214,Louisville,Kentucky,United States,0,28.0032,2,58.34,0.48
US-2023-132297,44708,44714,Dianna Wilson,Other,Google Nexus 5,Home Office,Technology,Phones,South,40214,Louisville,Kentucky,United States,0,134.9925,3,539.97,0.25
US-2023-134152,44708,44712,Roy Phan,Staples in misc. colors,Staples in misc. colors,Corporate,Office Supplies,Art,West,98103,Seattle,Washington,United States,0,7.86,3,31.44,0.25
US-2023-134152,44708,44712,Roy Phan,Logitech,Logitech Desktop MK120 Mouse and keyboard Combo,Corporate,Technology,Accessories,West,98103,Seattle,Washington,United States,0,9.816,6,98.16,0.1
US-2023-136882,44708,44715,Duane Noonan,Electrix,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Consumer,Furniture,Furnishings,Central,74133,Tulsa,Oklahoma,United States,0,138.417,5,477.3,0.29
US-2023-151855,44708,44715,Bart Watters,Fellowes,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Corporate,Office Supplies,Binders,South,27405,Greensboro,North Carolina,United States,0.7,-10.05,5,12.06,-0.833333333
US-2023-151855,44708,44715,Bart Watters,Sony,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Corporate,Technology,Accessories,South,27405,Greensboro,North Carolina,United States,0.2,0.3399,3,27.192,0.0125
US-2023-160458,44708,44710,Eric Hoffmann,Xerox,Xerox 2,Consumer,Office Supplies,Paper,South,38109,Memphis,Tennessee,United States,0.2,9.072,5,25.92,0.35
US-2023-100055,44709,44713,Michael Dominguez,DAX,DAX Wood Document Frame,Corporate,Furniture,Furnishings,East,20707,Laurel,Maryland,United States,0,9.8856,2,27.46,0.36
US-2023-100055,44709,44713,Michael Dominguez,Fellowes,Fellowes 8 Outlet Superior Workstation Surge Protector,Corporate,Office Supplies,Appliances,East,20707,Laurel,Maryland,United States,0,36.2877,3,125.13,0.29
US-2023-112613,44709,44713,Jonathan Howell,Other,Spigen Samsung Galaxy S5 Case Wallet,Consumer,Technology,Phones,Central,77070,Houston,Texas,United States,0.2,4.0776,4,54.368,0.075
US-2023-118556,44709,44714,Tiffany House,Global,"Global Task Chair, Black",Corporate,Furniture,Chairs,Central,60653,Chicago,Illinois,United States,0.3,-29.0073,3,106.869,-0.271428571
US-2023-118556,44709,44714,Tiffany House,Storex,Storex Dura Pro Binders,Corporate,Office Supplies,Binders,Central,60653,Chicago,Illinois,United States,0.8,-6.237,3,3.564,-1.75
US-2023-140088,44709,44711,Patrick O'Donnell,Novimex,Novimex Swivel Fabric Task Chair,Consumer,Furniture,Chairs,South,29203,Columbia,South Carolina,United States,0,33.2156,2,301.96,0.11
US-2023-141572,44709,44712,Lori Olson,Advantus,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Corporate,Furniture,Furnishings,East,3301,Concord,New Hampshire,United States,0,101.4504,8,247.44,0.41
US-2023-145765,44709,44714,Candace McMahon,Xerox,Xerox 230,Corporate,Office Supplies,Paper,West,85023,Phoenix,Arizona,United States,0.2,5.4432,3,15.552,0.35
US-2023-145765,44709,44714,Candace McMahon,Logitech,Logitech Gaming G510s - Keyboard,Corporate,Technology,Accessories,West,85023,Phoenix,Arizona,United States,0.2,54.3936,4,271.968,0.2
US-2023-145765,44709,44714,Candace McMahon,Panasonic,Panasonic KX TS208W Corded phone,Corporate,Technology,Phones,West,85023,Phoenix,Arizona,United States,0.2,19.596,5,195.96,0.1
US-2023-161340,44709,44713,Alice McCarthy,Bush,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Corporate,Furniture,Bookcases,East,44105,Cleveland,Ohio,United States,0.5,-64.9376,4,115.96,-0.56
US-2023-161340,44709,44713,Alice McCarthy,HP,HP Office Recycled Paper (20Lb. and 87 Bright),Corporate,Office Supplies,Paper,East,44105,Cleveland,Ohio,United States,0.2,5.0286,3,13.872,0.3625
US-2023-104745,44710,44716,Guy Thornton,Xerox,Xerox 1930,Consumer,Office Supplies,Paper,Central,78550,Harlingen,Texas,United States,0.2,9.396,5,25.92,0.3625
US-2023-104745,44710,44716,Guy Thornton,Other,File Shuttle I and Handi-File,Consumer,Office Supplies,Storage,Central,78550,Harlingen,Texas,United States,0.2,4.6746,3,53.424,0.0875
US-2023-121580,44710,44716,Maris LaWare,Eldon,Eldon Wave Desk Accessories,Consumer,Furniture,Furnishings,Central,47201,Columbus,Indiana,United States,0,2.6208,3,6.24,0.42
